profile_id,zip_code,sub_profile_type,service_ids_json,commonCaregiverProfile_id,commonCaregiverProfile_repeatClientsCount,commonCaregiverProfile_merchandizedJobInterests_flags_json
5abae41e-12d4-4320-886c-e5de3e1f16b3,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",34595289,0.0,[]
5abf4ec4-dd03-4d97-b4e7-4eb0fcf5f605,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",28038015,0.0,"[""dateNight""]"
5ac9360f-63e5-4c82-a66c-3f497d12b414,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",24467205,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping"", ""transportation""]"
5acae101-c5c0-4eed-b269-1848f13c6d3c,10002,commonCaregiverProfile,"[""CHILD_CARE""]",17014337,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5ad19948-c2ab-47c7-a986-abbbc092a7f2,10002,commonCaregiverProfile,"[""CHILD_CARE""]",1071334,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5ad8492f-5c05-45d8-b311-44e232c8a00d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",11230986,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5adaf8a6-dfad-437c-919c-ffe22ef39876,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
5adc0509-495a-4373-91ce-e585104eac60,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",33877423,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5aed4020-47b8-46ae-8128-0b750d8ad8b3,10002,commonCaregiverProfile,"[""CHILD_CARE""]",32455728,0.0,[]
5af0bfaf-4a8b-4807-9422-4a296f1a1fca,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",252828,0.0,"[""companionCare"", ""dateNight"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
5af770f1-957e-49d8-9991-cb5791e71d1e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",23471496,0.0,[]
5b0195fb-8a18-4409-9520-255aac3eefd6,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",34176504,0.0,[]
5b064f77-c63e-4055-987b-09cce0f34c6c,10002,commonCaregiverProfile,"[""CHILD_CARE""]",12992753,0.0,"[""dateNight"", ""lightCleaning"", ""petHelp"", ""shopping""]"
5b075f26-818e-4530-b6f2-81ea93aafd19,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31065125,0.0,[]
5b16dcd2-0740-417b-bb1f-6f1002f77bd7,10002,commonCaregiverProfile,"[""CHILD_CARE""]",29232607,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5b174155-1d60-466a-8513-82621f641c18,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",637762,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5b17a3e1-7d35-43fb-a31f-d780b3fd9f1a,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",34310787,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5b212fd2-ee13-4667-9f5d-b8d49955c5ef,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",34397191,0.0,[]
5b234626-50d6-4474-8c7f-56a1c1a1b2bf,10002,commonCaregiverProfile,"[""CHILD_CARE""]",27091767,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp""]"
5b2561df-0602-4a54-86af-bce5a94ef45e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",30000705,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5b25b437-577c-43fc-b177-5043d72dabbe,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
5b26a70a-b63a-45da-8c7e-0970ff48d919,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",36120802,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5b32f71e-be7a-4674-ac12-a38f283ec5bd,10002,commonCaregiverProfile,"[""CHILD_CARE""]",35725157,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5b39b6d3-7a7f-4631-bd85-16de86ed1fe5,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",28524892,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
5b438aa8-4e91-41d4-8806-e0f16f2a864b,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5b446236-a28f-4d1d-a324-b3d10ea49391,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",36112311,0.0,[]
5b48f6d3-3be2-4a6a-8958-45e19b4d52e4,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31256862,0.0,[]
5b4a7cc3-0245-481a-b4b1-a73c1d6704e3,10002,commonCaregiverProfile,"[""CHILD_CARE""]",32210167,0.0,[]
5b59071c-113b-4901-b589-536bb0dd4e07,10002,commonCaregiverProfile,"[""PET_CARE"", ""SENIOR_CARE""]",,0.0,[]
5b713409-db4e-4dcf-b98d-817bd6ad7d95,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",30169559,0.0,"[""dateNight"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5b774b67-336a-4238-8574-be99088c78c3,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",5709395,0.0,[]
5b7bc690-20b0-416e-a19c-240d3d3c6ad3,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",14345835,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""shopping""]"
5b7e94d7-7bba-44a3-a9ea-55410b23d4e8,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping""]"
5b8d4f50-a600-47cb-9760-65d89798c92c,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""mealPrepLaundry""]"
5b939388-ce65-4364-a638-f549248f639b,10002,commonCaregiverProfile,"[""CHILD_CARE""]",22418500,0.0,"[""dateNight"", ""lightCleaning"", ""petHelp"", ""shopping""]"
5b97d8a0-3e6d-46a5-9f4b-59e518620b4f,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34403096,0.0,[]
5b9b7116-bb96-4050-af06-4d4b1b2cff9e,10002,commonCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
5ba04c8a-ef5e-42d9-bd34-6ae202b08c65,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",35017728,0.0,[]
5babb666-7282-4e2b-bb59-d37977382d6c,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",3264674,0.0,"[""companionCare""]"
5bbb7344-0601-4808-a0e0-753bca12134b,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33589164,0.0,[]
5bbf746d-3ceb-4c27-80d9-444db67798c7,10002,commonCaregiverProfile,"[""CHILD_CARE""]",36046629,0.0,[]
5bc72b3b-41d4-4e05-8d80-22901c3bb628,10002,commonCaregiverProfile,"[""CHILD_CARE""]",30809726,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
5bc78622-b5bc-4677-aa5f-985be68134b3,10002,commonCaregiverProfile,"[""CHILD_CARE""]",17665608,0.0,"[""dateNight""]"
5bcc5a6e-290c-43f0-be38-8a54a14c51b8,10002,commonCaregiverProfile,"[""CHILD_CARE""]",14508354,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
5bcde31b-16b4-4f2e-a481-dd70adece91d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",24955852,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
5bd00e8b-68a5-4c47-ac78-4aecde3cc693,10002,commonCaregiverProfile,"[""PET_CARE"", ""SENIOR_CARE""]",,0.0,[]
5bdf1bc0-0277-420f-acee-0d10a26defdd,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",34003197,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""transportation""]"
5be5cd14-2593-44f6-b1ee-6e88255451fd,10002,commonCaregiverProfile,"[""CHILD_CARE""]",27855912,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
5bf1c755-393d-4df9-97e0-e93c4c1ec8f8,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",28814006,0.0,"[""dateNight"", ""mealPrepLaundry"", ""shopping""]"
5c00a78e-9ac9-4e34-ac9b-c4e0c36dc007,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",35610572,0.0,"[""companionCare"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping"", ""transportation""]"
5c06c7e4-3a73-4c52-87ee-421fa602c13f,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",31950134,0.0,[]
5c1cac05-7345-4616-aa03-5315caee4a24,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31949698,0.0,[]
5c26bfa7-5f0e-4f2f-b124-3f42b3c5e22b,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
5c32517e-9046-4153-8a94-64c579c00dd0,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",34877433,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5c377dc5-23db-46fe-870d-0baf76592329,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",35813491,0.0,[]
5c555b1f-d4e7-492e-bcd0-6626637063f3,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",15123583,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5c8e46ac-46ba-46fe-aca3-953fa5feec4e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",32063865,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
5cad02b0-eb64-48fe-95b7-d15d271131bf,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34909632,0.0,[]
5caecbcb-bb98-4746-88f5-8ac79315efd1,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",14717580,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5cb4d79a-0477-417b-aa7a-e6f7d444fe14,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
5cb9ad06-6890-46e6-9160-750e8cb5de5e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",35989329,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5cbb5c4c-4299-4a63-8e36-92be7ddd1143,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""lightCleaning"", ""petHelp"", ""shopping""]"
5cd37dd5-6d72-4586-9920-19dc3f2bac12,10002,commonCaregiverProfile,"[""CHILD_CARE""]",26634602,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
5cd68b2d-3a64-47b0-a449-69b05f897eaa,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",30941662,0.0,[]
5ce2b385-45dc-416c-bcf1-6bbd863b5406,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35671667,0.0,[]
5cef1825-2991-4b7d-9160-b370625fa086,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",30063070,0.0,"[""dateNight"", ""shopping""]"
5cef9684-f633-4460-82e2-fe7c20a5c822,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5cf2ebea-bea8-4884-bb49-6e72e5b7f065,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31455746,0.0,[]
5cf6f548-70e0-4573-a0d0-e1987b8f16f4,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33405249,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5cf7377b-3e1e-49d4-9930-1514d4b7c4ff,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31526782,0.0,[]
5cf88df4-5f12-414d-b6cc-63e2559d381e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",35715398,0.0,[]
5cfc681e-0a45-44da-a6ed-3cc5e6f9fd4f,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29115310,0.0,[]
5cfe4bb2-91e7-41a9-a427-0b54dd7868c6,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",35415642,0.0,[]
5d093e5e-cb78-4626-9feb-5e3169e334b0,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",35286042,0.0,[]
5d0b1e5f-f3b6-4b76-9a0f-09a7bb883648,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",31155655,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5d123ebe-e88f-4f31-a73a-b084f33c1cd6,10002,commonCaregiverProfile,"[""CHILD_CARE""]",35983240,0.0,"[""dateNight"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5d1751ec-9d8f-45a6-bcfd-02e96d4571af,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",34640146,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry""]"
5d18830b-32a9-45ba-b201-330f1062a613,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5d285525-a313-459a-a78d-3d474edec514,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",35215289,0.0,"[""lightCleaning"", ""mealPrepLaundry""]"
5d2abbad-213c-4a15-a9c0-c7a1ce733c89,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",35740193,0.0,[]
5d320950-a40b-4e50-9b3c-156bfade3896,10002,commonCaregiverProfile,"[""CHILD_CARE""]",21087322,0.0,[]
5d3dcac2-c662-49eb-9822-2100125c5800,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",35247764,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
5d41a73a-f5a0-4994-bda3-9bca99bc77fa,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",16828743,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping""]"
5d479b1d-d26e-4380-b432-5f48f1003421,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5d57863e-0152-4211-be40-73e725031c21,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5d5bc715-c573-4eac-aeb6-9fc8b629b0fa,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",30296451,0.0,[]
5d5de833-6290-412a-8b02-27e14e4c26c4,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",28417641,0.0,[]
5d5e5d17-5fa0-450a-9c5a-980f5b2550aa,10002,commonCaregiverProfile,"[""CHILD_CARE""]",36278983,0.0,[]
5d648f2c-122f-48eb-862f-f19a54fafa52,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",20211164,0.0,"[""lightCleaning"", ""transportation""]"
5d682a1a-774c-4e1f-875c-149ab29fea24,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
5d68d84e-c1b3-412d-a598-798a7702656a,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33526257,0.0,"[""companionCare"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""transportation""]"
5d7d0741-486f-480f-8801-72dddf8ff4a5,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",35260998,0.0,[]
5d81668f-9848-49f1-bb27-bdfe99f77cd5,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",22935952,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mover"", ""petHelp"", ""shopping"", ""transportation""]"
5d93fb7b-5a8a-4029-b087-fd9461044c21,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",32898878,0.0,[]
5d985487-6da7-4003-8453-81ac1d5eb0d8,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",31604465,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping""]"
5da2cd60-5abf-44e4-807d-1bc31f0ad2c3,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",11743176,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5da5767d-afe3-4c42-b2b6-45e5c7d95db0,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5dc1c942-64b1-4036-bc44-4e21580ec092,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
5dce8d78-8f4e-4ebd-a40e-9b9c243e8258,10002,commonCaregiverProfile,"[""CHILD_CARE""]",25229232,0.0,[]
5deebb0a-d015-4391-bf07-a1eeb79dd459,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",36205826,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5df5a795-9bc5-48af-85bb-e9de4316e1e7,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",34889953,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5dfbdcfd-099c-4bef-8611-d148f9e96310,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",488117,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping"", ""transportation""]"
5dfe9f2b-93f9-4c17-b575-7332cbd896ed,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",13566841,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5e037c57-0e5b-48e4-801c-4f928344bc23,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",36083132,0.0,"[""dateNight"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
5e04e298-eb59-433c-bd89-972baab7de8c,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5e060053-bdb9-4361-a70e-5e2f563aa5e8,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",35942629,0.0,[]
5e0d3058-014b-474b-8942-2e375f516dde,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",29784879,0.0,[]
5e0d30de-ceee-4d4c-8063-085a25fdd208,10002,commonCaregiverProfile,"[""PET_CARE"", ""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5e17583d-682d-4277-ac2e-08d54a21a3be,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",36200648,0.0,[]
5e1e025f-a945-4001-9e91-ec18f7e5a7bf,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",34283352,0.0,"[""companionCare"", ""lightCleaning"", ""mover"", ""petHelp"", ""shopping"", ""transportation""]"
5e329640-77c5-4237-b869-23af3cdf519d,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5e36de3e-15f5-4932-a074-9fc240f8502b,10002,commonCaregiverProfile,"[""CHILD_CARE""]",30599471,0.0,[]
5e381369-7335-4f6f-be55-868580336ced,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare""]"
5e42d0af-5c7f-441d-9755-838204aa3c7a,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",18068036,0.0,"[""lightCleaning"", ""personalAssistant""]"
5e500e8a-61c6-4619-9ad1-e572481e1476,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",17961615,0.0,"[""dateNight"", ""mealPrepLaundry""]"
5e546dc8-8d0c-4ea5-a0b3-824bacac8deb,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",35318686,0.0,[]
5e5785ed-672f-4dc1-a652-7a3a5233acb5,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",33394010,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5e5f7b03-1dcf-4fd0-a3d0-2519433cccf4,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""personalAssistant""]"
5e60b186-c287-4dc1-86c6-6e2238892325,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",4337016,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5e610797-b6d4-4d70-8117-ce7691c849ea,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
5e62a5f3-abe9-4d36-87df-872da1a63ad7,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",35908208,0.0,[]
5e6bc1de-45c8-4990-aee3-eaf08c618199,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5e6d0530-be01-4746-b6c0-1a0841294965,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",35945246,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""shopping""]"
5e7308b1-7993-413f-96ac-b14ab17c687e,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33723292,0.0,"[""dateNight"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
5e7d076a-036d-4ad5-8f43-3ce99dfd09b2,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35529174,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5e8d38f3-ccb8-4662-9342-446eb6f77131,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",31513879,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
5e9416bd-497c-411d-86dc-01cca387962d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",34243360,0.0,[]
5e95c2ec-9358-4c37-a5af-afa926344a6e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",30195838,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5e99c3bc-d023-41e6-b3b5-1bc3514388f0,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",34804416,0.0,[]
5ea501ff-be36-49d7-a70f-adcec0d1ed24,10002,commonCaregiverProfile,"[""CHILD_CARE""]",18251701,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant""]"
5eac424c-ef06-4eb4-adec-b5dcd271180d,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33761752,0.0,[]
5ec432e9-648b-479e-9546-2c6a0a76b1e7,10002,commonCaregiverProfile,"[""CHILD_CARE""]",29501142,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
5ec44eca-6249-4cd3-8267-5ee7fe50813f,10002,commonCaregiverProfile,"[""CHILD_CARE""]",35562474,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
