profile_service_pk,profile_id,service_offered
5929,61df09155f9ed0001dc20b1b,Cozinhar
5930,61df09155f9ed0001dc20b1b,Faxinar
5931,61df50095f9ed0001dc20d85,Lavar
5932,61df50095f9ed0001dc20d85,Faxinar
5933,61df50095f9ed0001dc20d85,Organizar
5934,61df54235f9ed0001dc20db3,Organizar
5935,61df54235f9ed0001dc20db3,Faxinar
5936,61df54235f9ed0001dc20db3,Lavar
5937,61df54235f9ed0001dc20db3,Passar
5938,61df5df15f9ed0001dc20dfc,Lavar
5939,61df5df15f9ed0001dc20dfc,Passar
5940,61df5df15f9ed0001dc20dfc,Organizar
5941,61df5df15f9ed0001dc20dfc,Faxinar
5942,61df5df15f9ed0001dc20dfc,Cozinhar
5943,61df814858bea12e94785ce7,Faxinar
5944,61df814858bea12e94785ce7,Organizar
5945,61df814858bea12e94785ce7,Cozinhar
5946,61df814858bea12e94785ce7,Lavar
5947,61dfbea79a2477001d4ff4f4,Faxinar
5948,61e00676375bf0001d9a59a6,Faxinar
5949,61e00676375bf0001d9a59a6,Organizar
5950,61e00676375bf0001d9a59a6,Limpeza Residencial
5951,61e00676375bf0001d9a59a6,Higienização e Impermeabilização de Estofados
5952,61e00676375bf0001d9a59a6,Vidros e Fachadas
5953,61e00676375bf0001d9a59a6,Limpeza Pós-Obra
5954,61e02b10f6a5c90c3c612153,Faxinar
5955,61e02b10f6a5c90c3c612153,Organizar
5956,61e02b10f6a5c90c3c612153,Lavar
5957,61e02b10f6a5c90c3c612153,Cozinhar
5958,61e0829b466cc217073654c2,Faxinar
5959,61e0829b466cc217073654c2,Organizar
5960,61e09b1c466cc21707365554,Faxinar
5961,61e0b818466cc217073655e3,Cozinhar
5962,61e0b818466cc217073655e3,Faxinar
5963,61e0b818466cc217073655e3,Lavar
5964,61e0b818466cc217073655e3,Limpeza Residencial
5965,61e0b818466cc217073655e3,Vidros e Fachadas
5966,61e0b818466cc217073655e3,Higienização e Impermeabilização de Estofados
5967,61e0b818466cc217073655e3,Limpeza Pós-Obra
5968,61e0b818466cc217073655e3,Organizar
5969,61e186acf64c4405b6b3a02f,Faxinar
5970,61e1964ef64c4405b6b3a09d,Lavar
5971,61e1964ef64c4405b6b3a09d,Faxinar
5972,61e1964ef64c4405b6b3a09d,Organizar
5973,61e1964ef64c4405b6b3a09d,Passar
5974,61e19f46f64c4405b6b3a0d1,Faxinar
5975,61e19f46f64c4405b6b3a0d1,Organizar
5976,61e1d686f64c4405b6b3a1e2,Lavar
5977,61e1d686f64c4405b6b3a1e2,Faxinar
5978,61e1d686f64c4405b6b3a1e2,Organizar
5979,61e21939cb25cb001d515b12,Cozinhar
5980,61e21939cb25cb001d515b12,Faxinar
5981,61e21939cb25cb001d515b12,Organizar
5982,61e24ee6cb25cb001d515b62,Faxinar
5983,61e24ee6cb25cb001d515b62,Limpeza Residencial
5984,61e429cf7ec72f001dec23ac,Passar
5985,61e429cf7ec72f001dec23ac,Faxinar
5986,61e429cf7ec72f001dec23ac,Organizar
5987,61e4373e7ec72f001dec23d5,Passar
5988,61e4373e7ec72f001dec23d5,Lavar
5989,61e4373e7ec72f001dec23d5,Cozinhar
5990,61e4373e7ec72f001dec23d5,Faxinar
5991,61e4373e7ec72f001dec23d5,Organizar
5992,61e47cccfea41b001d41203f,Cozinhar
5993,61e47cccfea41b001d41203f,Lavar
5994,61e47cccfea41b001d41203f,Faxinar
5995,61e47cccfea41b001d41203f,Organizar
5996,61e483f7fea41b001d412059,Lavar
5997,61e483f7fea41b001d412059,Passar
5998,61e483f7fea41b001d412059,Faxinar
5999,61e483f7fea41b001d412059,Organizar
6000,61e4e108fea41b001d4121f5,Organizar
6001,61e4e108fea41b001d4121f5,Faxinar
6002,61e4e108fea41b001d4121f5,Passar
6003,61e4e108fea41b001d4121f5,Cozinhar
6004,61e4e108fea41b001d4121f5,Lavar
6005,61e5651efea41b001d4122dd,Faxinar
6006,61e56a70fea41b001d4122ff,Faxinar
6007,61e56a70fea41b001d4122ff,Organizar
6008,61e56a70fea41b001d4122ff,Lavar
6009,61e56a70fea41b001d4122ff,Passar
6010,61e57e3ffea41b001d4123af,Cozinhar
6011,61e57e3ffea41b001d4123af,Lavar
6012,61e57e3ffea41b001d4123af,Passar
6013,61e57e3ffea41b001d4123af,Faxinar
6014,61e57e3ffea41b001d4123af,Organizar
6015,61e5838dfea41b001d4123f0,Faxinar
6016,61e5a154fea41b001d4124be,Faxinar
6017,61e5faaa00e375001dc66901,Faxinar
6018,61e5faaa00e375001dc66901,Lavar
6019,61e5faaa00e375001dc66901,Passar
6020,61e6023100e375001dc66916,Faxinar
6021,61e6023100e375001dc66916,Organizar
6022,61e6abe100e375001dc66a08,Faxinar
6023,61e6abe100e375001dc66a08,Passar
6024,61e6b8fe00e375001dc66a70,Faxinar
6025,61e6b8fe00e375001dc66a70,Organizar
6026,61e6ce7100e375001dc66b3d,Faxinar
6027,61e6d35000e375001dc66b5e,Cozinhar
6028,61e6d35000e375001dc66b5e,Faxinar
6029,61e6d35000e375001dc66b5e,Passar
6030,61e6d35000e375001dc66b5e,Limpeza Residencial
6031,61e6f7fa00e375001dc66c19,Cozinhar
6032,61e6f7fa00e375001dc66c19,Lavar
6033,61e6f7fa00e375001dc66c19,Faxinar
6034,61e6f7fa00e375001dc66c19,Organizar
6035,61e6f7fa00e375001dc66c19,Passar
6036,61e752f289fe6c001dd37b00,Faxinar
6037,61e752f289fe6c001dd37b00,Cozinhar
6038,61e752f289fe6c001dd37b00,Organizar
6039,61e790d989fe6c001dd37bde,Lavar
6040,61e790d989fe6c001dd37bde,Passar
6041,61e790d989fe6c001dd37bde,Organizar
6042,61e790d989fe6c001dd37bde,Faxinar
6043,61e82fc589fe6c001dd37d69,Faxinar
6044,61e82fc589fe6c001dd37d69,Lavar
6045,61e82fc589fe6c001dd37d69,Organizar
6046,61e859b4fbe99b001d09ad0a,Faxinar
6047,61e859b4fbe99b001d09ad0a,Organizar
6048,61e8bde4fbe99b001d09af14,Faxinar
6049,61e8bde4fbe99b001d09af14,Organizar
6050,61e8bde4fbe99b001d09af14,Limpeza Residencial
6051,61e8dc99fbe99b001d09af4c,Cozinhar
6052,61e8dc99fbe99b001d09af4c,Lavar
6053,61e8dc99fbe99b001d09af4c,Passar
6054,61e8dc99fbe99b001d09af4c,Faxinar
6055,61e8dc99fbe99b001d09af4c,Organizar
6056,61e92bc8fbe99b001d09afa9,Faxinar
6057,61e92bc8fbe99b001d09afa9,Organizar
6058,61e92bc8fbe99b001d09afa9,Lavar
6059,61e9e2d519830d033a4dc53c,Cozinhar
6060,61e9e2d519830d033a4dc53c,Faxinar
6061,61e9e2d519830d033a4dc53c,Lavar
6062,61e9e2d519830d033a4dc53c,Organizar
6063,61e9e2d519830d033a4dc53c,Passar
6064,61ea055419830d033a4dc5dc,Lavar
6065,61ea055419830d033a4dc5dc,Organizar
6066,61ea055419830d033a4dc5dc,Faxinar
6067,61ea086219830d033a4dc5f6,Cozinhar
6068,61ea086219830d033a4dc5f6,Faxinar
6069,61ea086219830d033a4dc5f6,Lavar
6070,61ea086219830d033a4dc5f6,Passar
6071,61ea086219830d033a4dc5f6,Organizar
6072,61ea0f9219830d033a4dc61e,Cozinhar
6073,61ea0f9219830d033a4dc61e,Lavar
6074,61ea0f9219830d033a4dc61e,Passar
6075,61ea0f9219830d033a4dc61e,Faxinar
6076,61ea0f9219830d033a4dc61e,Organizar
6077,61eac38019830d033a4dc747,Faxinar
6078,61eac38019830d033a4dc747,Lavar
6079,61eac38019830d033a4dc747,Organizar
6080,61eaca5c19830d033a4dc78c,Passar
6081,61eade852843f72b66e519bd,Passar
6082,61eade852843f72b66e519bd,Lavar
6083,61eade852843f72b66e519bd,Cozinhar
6084,61eade852843f72b66e519bd,Faxinar
6085,61eade852843f72b66e519bd,Organizar
6086,61eb4f698bb2be001d3977a5,Faxinar
6087,61eb4f698bb2be001d3977a5,Lavar
6088,61eb4f698bb2be001d3977a5,Organizar
6089,61ecaa780e8341001decc32b,Cozinhar
6090,61ecaa780e8341001decc32b,Lavar
6091,61ecaa780e8341001decc32b,Passar
6092,61ecaa780e8341001decc32b,Faxinar
6093,61ecaa780e8341001decc32b,Limpeza Residencial
6094,61ecaa780e8341001decc32b,Vidros e Fachadas
6095,61ecaa780e8341001decc32b,Limpeza Pós-Obra
6096,61ecaa780e8341001decc32b,Pisos e Pedras Naturais
6097,61ecaa780e8341001decc32b,Organizar
6098,61ece2230e8341001decc384,Faxinar
6099,61ece2230e8341001decc384,Organizar
6100,61ece2230e8341001decc384,Lavar
6101,61ece2230e8341001decc384,Passar
6102,61ed6e1c0e8341001decc456,Faxinar
6103,61ed6e1c0e8341001decc456,Organizar
6104,61ed895d0e8341001decc4f0,Lavar
6105,61ed895d0e8341001decc4f0,Cozinhar
6106,61ed895d0e8341001decc4f0,Passar
6107,61ed895d0e8341001decc4f0,Faxinar
6108,61ed895d0e8341001decc4f0,Organizar
6109,61edab8e0e8341001decc58e,Faxinar
6110,61edab8e0e8341001decc58e,Lavar
6111,61edab8e0e8341001decc58e,Passar
6112,61edada20e8341001decc59d,Lavar
6113,61edada20e8341001decc59d,Passar
6114,61edada20e8341001decc59d,Faxinar
6115,61edada20e8341001decc59d,Organizar
6116,61edc0883091a7001d2f154f,Faxinar
6117,61edc0883091a7001d2f154f,Organizar
6118,61edc0883091a7001d2f154f,Lavar
6119,61edc26b3091a7001d2f155a,Lavar
6120,61edc26b3091a7001d2f155a,Faxinar
6121,61edc26b3091a7001d2f155a,Organizar
6122,61edc26b3091a7001d2f155a,Cozinhar
6123,61edc26b3091a7001d2f155a,Passar
6124,61edc26b3091a7001d2f155a,Limpeza Residencial
6125,61edd3563091a7001d2f15a6,Faxinar
6126,61edd3563091a7001d2f15a6,Organizar
6127,61ee01363091a7001d2f164f,Cozinhar
6128,61ee01363091a7001d2f164f,Lavar
6129,61ee01363091a7001d2f164f,Faxinar
6130,61ee01363091a7001d2f164f,Organizar
6131,61ee22543091a7001d2f168d,Lavar
6132,61ee22543091a7001d2f168d,Passar
6133,61ee22543091a7001d2f168d,Organizar
6134,61ee22543091a7001d2f168d,Faxinar
6135,61eec824e15443001d8f30a8,Cozinhar
6136,61eec824e15443001d8f30a8,Lavar
6137,61eec824e15443001d8f30a8,Passar
6138,61eec824e15443001d8f30a8,Faxinar
6139,61eec824e15443001d8f30a8,Organizar
6140,61eec8e5e15443001d8f30aa,Faxinar
6141,61eec8e5e15443001d8f30aa,Lavar
6142,61eec8e5e15443001d8f30aa,Organizar
6143,61eec8e5e15443001d8f30aa,Passar
6144,61eede5124a0a40368ce8c63,Faxinar
6145,61eede5124a0a40368ce8c63,Organizar
6146,61eede5124a0a40368ce8c63,Passar
6147,61eef951e8665b001d4015ea,Faxinar
6148,61eef951e8665b001d4015ea,Organizar
6149,61eef951e8665b001d4015ea,Passar
6150,61eef954e8665b001d4015eb,Lavar
6151,61eef954e8665b001d4015eb,Passar
6152,61eef954e8665b001d4015eb,Organizar
6153,61eef954e8665b001d4015eb,Faxinar
6154,61ef00aee8665b001d401672,Faxinar
6155,61ef00aee8665b001d401672,Organizar
6156,61ef1bc2e8665b001d401723,Cozinhar
6157,61ef1bc2e8665b001d401723,Lavar
6158,61ef1bc2e8665b001d401723,Passar
6159,61ef1bc2e8665b001d401723,Organizar
6160,61ef24d70c088d001d73beb9,Faxinar
6161,61ef24d70c088d001d73beb9,Lavar
6162,61ef24d70c088d001d73beb9,Organizar
6163,61ef298f0c088d001d73bed7,Cozinhar
6164,61ef298f0c088d001d73bed7,Lavar
6165,61ef298f0c088d001d73bed7,Passar
6166,61ef298f0c088d001d73bed7,Faxinar
6167,61ef298f0c088d001d73bed7,Organizar
6168,61ef30410c088d001d73bef5,Lavar
6169,61ef30410c088d001d73bef5,Faxinar
6170,61ef30410c088d001d73bef5,Organizar
6171,61ef6b893ad54b001d8c24e2,Faxinar
6172,61ef6b893ad54b001d8c24e2,Organizar
6173,61ef94243ad54b001d8c2523,Faxinar
6174,61ef94243ad54b001d8c2523,Passar
6175,61f001393ad54b001d8c2692,Faxinar
6176,61f001393ad54b001d8c2692,Organizar
6177,61f001393ad54b001d8c2692,Lavar
6178,61f001393ad54b001d8c2692,Passar
6179,61f022073ad54b001d8c2771,Cozinhar
6180,61f022073ad54b001d8c2771,Faxinar
6181,61f022073ad54b001d8c2771,Organizar
6182,61f02a1281247d386fc033ef,Faxinar
6183,61f02a1281247d386fc033ef,Cozinhar
6184,61f02a1281247d386fc033ef,Organizar
6185,61f085e781247d386fc036e1,Faxinar
6186,61f085e781247d386fc036e1,Organizar
6187,61f085e781247d386fc036e1,Passar
6188,61f085e781247d386fc036e1,Lavar
6189,61f0ace45e06d9001d280ce8,Cozinhar
6190,61f0ace45e06d9001d280ce8,Lavar
6191,61f0ace45e06d9001d280ce8,Passar
6192,61f0ace45e06d9001d280ce8,Faxinar
6193,61f0ace45e06d9001d280ce8,Organizar
6194,61f0c2d95e06d9001d280d7e,Faxinar
6195,61f0c2d95e06d9001d280d7e,Organizar
6196,61f0e8695e06d9001d280d91,Faxinar
6197,61f0e8695e06d9001d280d91,Organizar
6198,61f0e8695e06d9001d280d91,Lavar
6199,61f0e8695e06d9001d280d91,Passar
6200,61f121275e06d9001d280dd7,Faxinar
6201,61f121275e06d9001d280dd7,Organizar
6202,61f124265e06d9001d280de7,Faxinar
6203,61f124265e06d9001d280de7,Organizar
6204,61f124265e06d9001d280de7,Lavar
6205,61f13d715e06d9001d280e76,Lavar
6206,61f13d715e06d9001d280e76,Passar
6207,61f13d715e06d9001d280e76,Faxinar
6208,61f13d715e06d9001d280e76,Organizar
6209,61f147675e06d9001d280ed9,Faxinar
6210,61f147675e06d9001d280ed9,Organizar
6211,61f177528599d52bebed528e,Cozinhar
6212,61f177528599d52bebed528e,Lavar
6213,61f177528599d52bebed528e,Passar
6214,61f177528599d52bebed528e,Faxinar
6215,61f177528599d52bebed528e,Organizar
6216,61f1bf4ab4298c001d66f709,Faxinar
6217,61f1bf4ab4298c001d66f709,Organizar
6218,61f1bf4ab4298c001d66f709,Lavar
6219,61f1c4ddb4298c001d66f737,Passar
6220,61f1c4ddb4298c001d66f737,Faxinar
6221,61f1c4ddb4298c001d66f737,Lavar
6222,61f1c4ddb4298c001d66f737,Organizar
6223,61f1cbddb4298c001d66f74a,Lavar
6224,61f1cbddb4298c001d66f74a,Faxinar
6225,61f1cbddb4298c001d66f74a,Organizar
6226,61f1cbddb4298c001d66f74a,Cozinhar
6227,61f2701277eb65001da08c59,Faxinar
6228,61f288ea77eb65001da08cb4,Faxinar
6229,61f288ea77eb65001da08cb4,Organizar
6230,61f2a56f77eb65001da08dac,Faxinar
6231,61f2c34f77eb65001da08ec5,Lavar
6232,61f2c34f77eb65001da08ec5,Faxinar
6233,61f2c34f77eb65001da08ec5,Organizar
6234,61f2c7c177eb65001da08ed8,Faxinar
6235,61f2c7c177eb65001da08ed8,Organizar
6236,61f2dd37eff9462ae07f82dd,Faxinar
6237,61f2dd37eff9462ae07f82dd,Organizar
6238,61f2e38ceff9462ae07f8345,Faxinar
6239,61f2e38ceff9462ae07f8345,Lavar
6240,61f2e38ceff9462ae07f8345,Organizar
6241,61f2f0272929d1001d1efa4b,Cozinhar
6242,61f2f0272929d1001d1efa4b,Lavar
6243,61f2f0272929d1001d1efa4b,Passar
6244,61f2f0272929d1001d1efa4b,Faxinar
6245,61f2f0272929d1001d1efa4b,Organizar
6246,61f353052929d1001d1efcd5,Faxinar
6247,61f353052929d1001d1efcd5,Lavar
6248,61f353052929d1001d1efcd5,Passar
6249,61f353052929d1001d1efcd5,Organizar
6250,61f3fe952929d1001d1efeda,Cozinhar
6251,61f3fe952929d1001d1efeda,Faxinar
6252,61f3fe952929d1001d1efeda,Organizar
6253,61f3fe952929d1001d1efeda,Lavar
6254,61f3fe952929d1001d1efeda,Passar
6255,61f404bd2929d1001d1eff12,Cozinhar
6256,61f404bd2929d1001d1eff12,Lavar
6257,61f404bd2929d1001d1eff12,Faxinar
6258,61f404bd2929d1001d1eff12,Organizar
6259,61f404bd2929d1001d1eff12,Passar
6260,61f413797272a7001d45d2e9,Faxinar
6261,61f413797272a7001d45d2e9,Lavar
6262,61f413797272a7001d45d2e9,Organizar
6263,61f4204d7272a7001d45d336,Cozinhar
6264,61f4204d7272a7001d45d336,Faxinar
6265,61f4204d7272a7001d45d336,Passar
6266,61f46cbf1f604b013fb8efbc,Faxinar
6267,61f46cbf1f604b013fb8efbc,Organizar
6268,61f46cbf1f604b013fb8efbc,Lavar
6269,61f46cbf1f604b013fb8efbc,Passar
6270,61f46cc01f604b013fb8efbd,Lavar
6271,61f46cc01f604b013fb8efbd,Passar
6272,61f46cc01f604b013fb8efbd,Faxinar
6273,61f46cc01f604b013fb8efbd,Organizar
6274,61f486031f604b013fb8f02f,Cozinhar
6275,61f486031f604b013fb8f02f,Lavar
6276,61f486031f604b013fb8f02f,Passar
6277,61f486031f604b013fb8f02f,Faxinar
6278,61f486031f604b013fb8f02f,Organizar
6279,61f4c5b51f604b013fb8f0cf,Cozinhar
6280,61f4c5b51f604b013fb8f0cf,Lavar
6281,61f4c5b51f604b013fb8f0cf,Passar
6282,61f4c5b51f604b013fb8f0cf,Faxinar
6283,61f4c5b51f604b013fb8f0cf,Organizar
6284,61f5236c1f604b013fb8f12f,Faxinar
6285,61f5236c1f604b013fb8f12f,Passar
6286,61f5236c1f604b013fb8f12f,Lavar
6287,61f5236c1f604b013fb8f12f,Cozinhar
6288,61f5236c1f604b013fb8f12f,Organizar
6289,61f56d209bb7ce36f803c103,Cozinhar
6290,61f56d209bb7ce36f803c103,Lavar
6291,61f56d209bb7ce36f803c103,Passar
6292,61f56d209bb7ce36f803c103,Faxinar
6293,61f56d209bb7ce36f803c103,Organizar
6294,61f572969bb7ce36f803c118,Lavar
6295,61f572969bb7ce36f803c118,Faxinar
6296,61f572969bb7ce36f803c118,Organizar
6297,61f5841a9bb7ce36f803c147,Lavar
6298,61f5841a9bb7ce36f803c147,Faxinar
6299,61f5841a9bb7ce36f803c147,Organizar
6300,61f5a8f2b8f2cb001d1d8cd9,Faxinar
6301,61f5a8f2b8f2cb001d1d8cd9,Organizar
6302,61f5b0bab8f2cb001d1d8d08,Faxinar
6303,61f62b16a9723e21d80ea53b,Faxinar
6304,61f62b16a9723e21d80ea53b,Organizar
6305,61f62b16a9723e21d80ea53b,Vidros e Fachadas
6306,61f62b16a9723e21d80ea53b,Limpeza Residencial
6307,61f62dcba9723e21d80ea548,Lavar
6308,61f62dcba9723e21d80ea548,Faxinar
6309,61f62dcba9723e21d80ea548,Organizar
6310,61f6ae39a9723e21d80ea653,Faxinar
6311,61f6ae39a9723e21d80ea653,Passar
6312,61f6c6dda9723e21d80ea6e7,Faxinar
6313,61f6c6dda9723e21d80ea6e7,Passar
6314,61f6c6dda9723e21d80ea6e7,Organizar
6315,61f7c1377633fe001d4f8118,Faxinar
6316,61f7c1377633fe001d4f8118,Cozinhar
6317,61f7c1377633fe001d4f8118,Lavar
6318,61f7c1377633fe001d4f8118,Passar
6319,61f7c1377633fe001d4f8118,Organizar
6320,61f80f507633fe001d4f8335,Faxinar
6321,61f845331c7ddf001dfbba73,Cozinhar
6322,61f845331c7ddf001dfbba73,Lavar
6323,61f845331c7ddf001dfbba73,Faxinar
6324,61f845331c7ddf001dfbba73,Organizar
6325,61f855951c7ddf001dfbbacc,Faxinar
6326,61f855951c7ddf001dfbbacc,Organizar
6327,61f855951c7ddf001dfbbacc,Limpeza Residencial
6328,61f855951c7ddf001dfbbacc,Limpeza Pós-Obra
6329,61f858851c7ddf001dfbbae4,Faxinar
6330,61f858851c7ddf001dfbbae4,Organizar
6331,61f858851c7ddf001dfbbae4,Cozinhar
6332,61f858851c7ddf001dfbbae4,Lavar
6333,61f858851c7ddf001dfbbae4,Passar
6334,61f858c61c7ddf001dfbbae6,Cozinhar
6335,61f858c61c7ddf001dfbbae6,Lavar
6336,61f858c61c7ddf001dfbbae6,Passar
6337,61f858c61c7ddf001dfbbae6,Faxinar
6338,61f858c61c7ddf001dfbbae6,Organizar
6339,61f8708e1c7ddf001dfbbb65,Faxinar
6340,61f8708e1c7ddf001dfbbb65,Lavar
6341,61f8708e1c7ddf001dfbbb65,Passar
6342,61f8708e1c7ddf001dfbbb65,Limpeza Residencial
6343,61f8708e1c7ddf001dfbbb65,Limpeza Pós-Obra
6344,61f8708e1c7ddf001dfbbb65,Vidros e Fachadas
6345,61f8708e1c7ddf001dfbbb65,Higienização e Impermeabilização de Estofados
6346,61f8708e1c7ddf001dfbbb65,Pisos e Pedras Naturais
6347,61f8708e1c7ddf001dfbbb65,Organizar
6348,61f8708e1c7ddf001dfbbb65,Detalhamento Automotivo
6349,61f92b27d58483001dab7d8b,Cozinhar
6350,61f92b27d58483001dab7d8b,Lavar
6351,61f92b27d58483001dab7d8b,Passar
6352,61f92b27d58483001dab7d8b,Faxinar
6353,61f92b27d58483001dab7d8b,Organizar
6354,61f93704f558c1001d0dfea4,Faxinar
6355,61f93704f558c1001d0dfea4,Organizar
6356,61f988e1a59305001dc650e5,Passar
6357,61f988e1a59305001dc650e5,Faxinar
6358,61f98f4d7433fe001df14c25,Passar
6359,61f98f8c7433fe001df14c27,Faxinar
6360,61f98f8c7433fe001df14c27,Organizar
6361,61f99b5f7433fe001df14c5f,Cozinhar
6362,61f99b5f7433fe001df14c5f,Faxinar
6363,61f99b5f7433fe001df14c5f,Lavar
6364,61f9b0b910da8c001d5ff3d0,Faxinar
6365,61f9c83a10da8c001d5ff447,Faxinar
6366,61f9c83a10da8c001d5ff447,Organizar
6367,61f9c83a10da8c001d5ff447,Passar
6368,61f9c83a10da8c001d5ff447,Lavar
6369,61f9df3e10da8c001d5ff4a2,Faxinar
6370,61f9df3e10da8c001d5ff4a2,Organizar
6371,61f9e51410da8c001d5ff4cd,Lavar
6372,61f9e51410da8c001d5ff4cd,Passar
6373,61f9e51410da8c001d5ff4cd,Cozinhar
6374,61f9e51410da8c001d5ff4cd,Faxinar
6375,61f9e51410da8c001d5ff4cd,Organizar
6376,61f9e9e710da8c001d5ff4e3,Organizar
6377,61f9e9e710da8c001d5ff4e3,Faxinar
6378,61f9e9e710da8c001d5ff4e3,Cozinhar
6379,61f9fc7f10da8c001d5ff503,Faxinar
6380,61f9fc7f10da8c001d5ff503,Organizar
6381,61f9fc7f10da8c001d5ff503,Lavar
6382,61fab394d9169d13e97d4c1e,Faxinar
6383,61fb0f8790a7c8001d23bf91,Cozinhar
6384,61fb0f8790a7c8001d23bf91,Lavar
6385,61fb0f8790a7c8001d23bf91,Passar
6386,61fb0f8790a7c8001d23bf91,Faxinar
6387,61fb0f8790a7c8001d23bf91,Organizar
6388,61fb3a2090a7c8001d23c055,Faxinar
6389,61fb3a2090a7c8001d23c055,Organizar
6390,61fbaa7d90a7c8001d23c0b1,Faxinar
6391,61fbaa7d90a7c8001d23c0b1,Organizar
6392,61fbaa7d90a7c8001d23c0b1,Lavar
6393,61fbaa7d90a7c8001d23c0b1,Passar
6394,61fbc9c090a7c8001d23c10d,Cozinhar
6395,61fbc9c090a7c8001d23c10d,Passar
6396,61fbc9c090a7c8001d23c10d,Faxinar
6397,61fbc9c090a7c8001d23c10d,Lavar
6398,61fbc9c090a7c8001d23c10d,Organizar
6399,61fbd0f890a7c8001d23c13c,Cozinhar
6400,61fbd0f890a7c8001d23c13c,Passar
6401,61fbd0f890a7c8001d23c13c,Lavar
6402,61fbd0f890a7c8001d23c13c,Organizar
6403,61fbd0f890a7c8001d23c13c,Faxinar
6404,61fbfc2b90a7c8001d23c299,Cozinhar
6405,61fbfc2b90a7c8001d23c299,Faxinar
6406,61fbfc2b90a7c8001d23c299,Organizar
6407,61fbfc2b90a7c8001d23c299,Lavar
6408,61fbfc2b90a7c8001d23c299,Passar
6409,61fbffd890a7c8001d23c2b4,Faxinar
6410,61fc124090a7c8001d23c340,Lavar
6411,61fc124090a7c8001d23c340,Faxinar
6412,61fc124090a7c8001d23c340,Organizar
6413,61fc124090a7c8001d23c340,Passar
6414,61fc124090a7c8001d23c340,Cozinhar
6415,61fc32de90a7c8001d23c42c,Cozinhar
6416,61fc32de90a7c8001d23c42c,Faxinar
6417,61fc32de90a7c8001d23c42c,Lavar
6418,61fc32de90a7c8001d23c42c,Organizar
6419,61fc389e90a7c8001d23c45c,Faxinar
6420,61fc389e90a7c8001d23c45c,Organizar
6421,61fc3c0b90a7c8001d23c472,Lavar
6422,61fc3c0b90a7c8001d23c472,Organizar
6423,61fc3c0b90a7c8001d23c472,Faxinar
6424,61fc3c0b90a7c8001d23c472,Cozinhar
6425,61fc42ea90a7c8001d23c4a1,Lavar
6426,61fc42ea90a7c8001d23c4a1,Faxinar
6427,61fc42ea90a7c8001d23c4a1,Organizar
6428,61fc475690a7c8001d23c4bc,Organizar
6429,61fc475690a7c8001d23c4bc,Faxinar
6430,61fc475690a7c8001d23c4bc,Lavar
6431,61fc475690a7c8001d23c4bc,Cozinhar
6432,61fc475690a7c8001d23c4bc,Passar
6433,61fc8b5d945872001d8ec084,Faxinar
6434,61fc8b5d945872001d8ec084,Organizar
6435,61fcde90945872001d8ec0d3,Faxinar
6436,61fcde90945872001d8ec0d3,Organizar
6437,61fcde90945872001d8ec0d3,Passar
6438,61fcde90945872001d8ec0d3,Lavar
6439,61fd7a56cc008042734e6e40,Cozinhar
6440,61fd7a56cc008042734e6e40,Lavar
6441,61fd7a56cc008042734e6e40,Passar
6442,61fd7a56cc008042734e6e40,Faxinar
6443,61fd7a56cc008042734e6e40,Organizar
6444,61fdcf0fc430b4001d393e2f,Faxinar
6445,61fdcf0fc430b4001d393e2f,Organizar
6446,61fdcf0fc430b4001d393e2f,Lavar
6447,61fdcf0fc430b4001d393e2f,Passar
6448,61fddb95c430b4001d393e55,Faxinar
6449,61fddb95c430b4001d393e55,Organizar
6450,61fea98bc430b4001d394009,Faxinar
6451,61fea98bc430b4001d394009,Passar
6452,61fea98bc430b4001d394009,Organizar
6453,61fec2b2c430b4001d394060,Lavar
6454,61fec2b2c430b4001d394060,Passar
6455,61fec2b2c430b4001d394060,Faxinar
6456,61fec2b2c430b4001d394060,Organizar
6457,62002643b06342001d72320a,Faxinar
6458,62002e23b06342001d72327f,Passar
6459,62002e23b06342001d72327f,Cozinhar
6460,620065456cbc9f001d7659d3,Faxinar
6461,620065456cbc9f001d7659d3,Lavar
6462,620065456cbc9f001d7659d3,Organizar
6463,620065456cbc9f001d7659d3,Passar
6464,620098bf6cbc9f001d765a50,Faxinar
6465,620098bf6cbc9f001d765a50,Organizar
6466,620127486cbc9f001d765bcc,Faxinar
6467,620127486cbc9f001d765bcc,Lavar
6468,62015403109567001d5267b0,Organizar
6469,62018d9762105c001d85df58,Passar
6470,62018d9762105c001d85df58,Faxinar
6471,62018d9762105c001d85df58,Organizar
6472,620194bd62105c001d85dfa2,Lavar
6473,620194bd62105c001d85dfa2,Passar
6474,620194bd62105c001d85dfa2,Organizar
6475,620194bd62105c001d85dfa2,Faxinar
6476,6201f13462105c001d85e11e,Faxinar
6477,6201f13462105c001d85e11e,Organizar
6478,6201f21962105c001d85e120,Faxinar
6479,6201f21962105c001d85e120,Organizar
6480,62028780110120161ba6d226,Cozinhar
6481,62028780110120161ba6d226,Lavar
6482,62028780110120161ba6d226,Passar
6483,62028780110120161ba6d226,Organizar
6484,62028780110120161ba6d226,Faxinar
6485,6202bc7b972bfb001d993c18,Faxinar
6486,6202e66e972bfb001d993d5f,Faxinar
6487,6202e66e972bfb001d993d5f,Lavar
6488,6202e66e972bfb001d993d5f,Organizar
6489,62031e4d0a2d2e001de74a88,Cozinhar
6490,62031e4d0a2d2e001de74a88,Faxinar
